id_zona,latitude,longitude,data,precipitacao_mm,temperatura_c,umidade_percentual,densidade_populacional,altitude_metros,declividade_graus,distancia_agua_km,tipo_de_solo,uso_do_solo,nivel_acessibilidade,frequencia_sismos,tipo_evento,ocorrenca,nivel_de_risco,mes,estacao_do_ano,regiao
Z_0932_NOR,2.86897,-66.14949,2023-12-02 00:00:00,255.6,33.9,79.5,4292.0,355.9,4.4,28.2,arenoso,floresta,baixa,0,vendaval,0,BAIXO,12,verao,Norte_Amazonia
Z_0933_SUD,-21.31102,-49.50367,2023-07-04 00:00:00,203.7,23.9,70.50054352086033,4244.8,1580.7,43.1,22.2,rochoso,urbano,alta,0,inundação,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0934_SUD,-22.57192,-47.40377,2024-09-09 00:00:00,324.8,28.5,83.4,2724.4,1498.2,23.1,0.3,rochoso,rural,baixa,0,inundação,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0935_NOR,-2.06496,-45.40322,2024-08-04 00:00:00,1.0,32.5,10.232964513455538,57.3,827.4,0.1,2.8,arenoso,pastagem,baixa,0,incêndio,0,MÉDIO,8,inverno,Nordeste_Sertao
Z_0936_CEN,-12.51883,-50.63387,2024-10-17 00:00:00,66.4,26.1,45.5,100.6,925.3,8.4,25.0,arenoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_0937_SUD,-20.35617,-42.32748,2023-02-15 00:00:00,207.9,31.9,71.5,3534.0,2678.5,42.8,10.9,organico,floresta,baixa,0,deslizamento,1,ALTO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_0938_NOR,-5.49699,-45.81984,2023-06-12 00:00:00,3.7,22.3,19.578231769758357,126.8,871.1,13.0,18.7,arenoso,rural,alta,0,seca,0,BAIXO,6,inverno,Nordeste_Sertao
Z_0939_NOR,1.01516,-72.02975,2023-09-22 00:00:00,350.8,26.7,78.2,4142.2,266.1,10.2,13.1,organico,floresta,baixa,0,vendaval,1,MÉDIO,9,primavera,Norte_Amazonia
Z_0940_NOR,-17.60301,-38.81611,2024-06-13 00:00:00,12.0,21.4,40.013978815881245,376.3,278.9,20.4,11.5,argiloso_seco,pastagem,alta,0,nenhum,0,MUITO BAIXO,6,inverno,Nordeste_Sertao
Z_0941_NOR,-4.13876,-63.31063,2023-11-26 00:00:00,343.4,29.0,85.3,3959.5,169.6,17.3,38.9,organico,urbano,media,0,nenhum,0,MUITO BAIXO,11,primavera,Norte_Amazonia
Z_0942_SUL,-31.27982,-56.97217,2024-10-14 00:00:00,116.3,18.0,54.3,4673.6,404.0,16.9,2.1,argiloso,rural,alta,1,vendaval,0,BAIXO,10,primavera,Sul_Campos_Planalto
Z_0943_NOR,-7.3528,-40.48127,2023-02-08 00:00:00,83.3,29.5,37.2,419.7,607.4,22.4,15.5,argiloso_seco,rural,baixa,0,incêndio,0,BAIXO,2,verao,Nordeste_Sertao
Z_0944_SUD,-24.34442,-46.08693,2023-06-13 00:00:00,314.0,20.6,47.89953696493822,1559.8,2527.9,43.9,10.2,rochoso,rural,media,0,deslizamento,0,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0945_SUD,-24.01401,-44.10559,2023-04-05 00:00:00,339.5,34.3,61.5,1202.7,2300.5,34.5,6.2,rochoso,floresta,baixa,1,nenhum,0,MUITO BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0946_NOR,-9.39088,-49.28966,2024-08-15 00:00:00,214.6,35.7,83.0,4848.1,248.4,3.4,30.3,argiloso,rural,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_0947_NOR,-0.45365,-65.57219,2023-10-19 00:00:00,384.9,38.0,85.7,4288.8,459.8,11.1,77.0,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,10,primavera,Norte_Amazonia
Z_0948_NOR,-9.03957,-63.0689,2023-11-01 00:00:00,290.3,31.5,84.5,2143.5,160.4,19.2,19.7,organico,floresta,baixa,0,incêndio,0,BAIXO,11,primavera,Norte_Amazonia
Z_0949_SUL,-25.68674,-52.37315,2024-12-10 00:00:00,126.1,10.6,89.2,103.4,519.1,18.8,6.2,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Sul_Campos_Planalto
Z_0950_CEN,-18.95522,-56.52045,2024-07-02 00:00:00,11.6,35.8,48.62802913044032,286.7,549.5,8.0,14.3,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_0951_NOR,-0.31247,-59.82578,2024-07-01 00:00:00,286.4,37.0,96.7,2119.1,414.2,18.4,35.8,organico,area_umida,baixa,0,inundação,0,BAIXO,7,inverno,Norte_Amazonia
Z_0952_SUL,-28.16224,-52.33653,2023-06-10 00:00:00,203.2,16.2,53.256887989801655,2114.8,1713.7,27.1,11.9,organico,urbano,media,0,deslizamento,0,MÉDIO,6,inverno,Sul_Campos_Planalto
Z_0953_SUD,-19.55585,-49.47944,2023-01-14 00:00:00,123.9,34.2,82.3,3538.1,2357.1,59.2,9.0,rochoso,pastagem,media,0,nenhum,0,MUITO BAIXO,1,verao,Sudeste_Montanhoso_Litoraneo
Z_0954_SUD,-24.94219,-42.39543,2024-06-05 00:00:00,198.1,24.2,39.736455671908494,1259.5,2381.6,45.2,9.7,rochoso,urbano,alta,0,vendaval,1,BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0955_NOR,-3.52874,-61.78389,2023-06-24 00:00:00,285.6,37.1,71.1,3797.6,113.3,13.5,2.0,organico,urbano,alta,0,inundação,1,MÉDIO,6,inverno,Norte_Amazonia
Z_0956_NOR,-13.30157,-45.26887,2023-07-25 00:00:00,1.7,32.4,49.3842104496334,210.7,118.1,24.3,7.9,argiloso_seco,rural,baixa,0,seca,0,MÉDIO,7,inverno,Nordeste_Sertao
Z_0957_NOR,-14.88493,-42.49251,2023-07-08 00:00:00,3.0,20.1,20.494781803799526,181.2,659.3,17.6,11.6,argiloso_seco,pastagem,alta,0,incêndio,0,BAIXO,7,inverno,Nordeste_Sertao
Z_0958_CEN,-17.39727,-45.52236,2024-05-21 00:00:00,144.8,22.6,84.0,14.9,920.6,2.5,23.8,latossolo,floresta,baixa,0,nenhum,0,MUITO BAIXO,5,outono,CentroOeste_Cerrado_Pantanal
Z_0959_CEN,-23.87785,-45.69815,2023-12-06 00:00:00,152.4,21.5,32.8,438.0,458.5,1.9,8.1,latossolo,pastagem,alta,0,nenhum,0,MUITO BAIXO,12,verao,CentroOeste_Cerrado_Pantanal
Z_0960_SUD,-24.65802,-44.34523,2024-11-20 00:00:00,166.1,19.7,83.1,140.3,164.9,14.3,7.2,rochoso,floresta,baixa,1,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_0961_SUL,-22.74937,-56.07843,2024-08-06 00:00:00,234.0,8.3,40.39524220786544,3381.0,1384.6,38.9,24.7,arenoso_argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,8,inverno,Sul_Campos_Planalto
Z_0962_NOR,0.58758,-48.91584,2024-09-15 00:00:00,339.2,36.3,89.0,4473.5,41.1,15.6,38.8,arenoso,urbano,alta,0,incêndio,0,BAIXO,9,primavera,Norte_Amazonia
Z_0963_SUD,-23.36071,-40.30389,2023-12-23 00:00:00,335.8,28.4,93.4,3420.3,1778.8,49.2,26.5,argiloso,pastagem,media,0,nenhum,0,MUITO BAIXO,12,verao,Sudeste_Montanhoso_Litoraneo
Z_0964_NOR,2.27631,-69.28212,2024-06-13 00:00:00,239.2,34.7,81.6,950.4,374.2,3.6,72.4,argiloso,urbano,alta,0,inundação,0,BAIXO,6,inverno,Norte_Amazonia
Z_0965_NOR,-10.06849,-41.31005,2024-11-15 00:00:00,84.8,30.2,25.3,263.9,948.2,8.8,29.6,rochoso,pastagem,alta,1,nenhum,0,MUITO BAIXO,11,primavera,Nordeste_Sertao
Z_0966_NOR,-13.02798,-37.80805,2024-01-10 00:00:00,72.5,29.3,68.6,177.6,632.5,2.3,8.7,arenoso,pastagem,media,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_0967_NOR,-11.63842,-45.44283,2023-04-10 00:00:00,21.5,28.9,55.4,245.4,818.1,22.1,19.2,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,4,outono,Nordeste_Sertao
Z_0968_SUL,-24.77233,-55.23203,2024-02-04 00:00:00,85.2,17.1,87.4,1817.7,954.7,25.9,4.6,organico,pastagem,media,0,nenhum,0,MUITO BAIXO,2,verao,Sul_Campos_Planalto
Z_0969_NOR,4.6419,-65.18239,2024-04-26 00:00:00,384.0,37.5,79.5,4107.6,89.6,9.3,58.3,arenoso,area_umida,baixa,0,inundação,0,BAIXO,4,outono,Norte_Amazonia
Z_0970_NOR,4.62471,-54.87422,2023-02-12 00:00:00,209.0,24.2,88.8,3728.4,412.5,15.3,66.8,argiloso,area_umida,baixa,0,incêndio,0,BAIXO,2,verao,Norte_Amazonia
Z_0971_SUD,-23.21974,-49.9015,2023-05-08 00:00:00,283.9,34.5,66.2,2302.2,2681.9,52.8,21.5,argiloso,floresta,baixa,1,deslizamento,1,ALTO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0972_NOR,4.60219,-53.87439,2023-08-25 00:00:00,378.0,35.9,72.6,4334.8,163.1,7.1,78.7,arenoso,urbano,alta,0,inundação,0,BAIXO,8,inverno,Norte_Amazonia
Z_0973_NOR,-3.82835,-70.40689,2023-04-24 00:00:00,355.0,35.6,88.4,3169.4,211.0,4.4,22.8,organico,floresta,baixa,1,incêndio,0,BAIXO,4,outono,Norte_Amazonia
Z_0974_SUL,-25.56362,-57.31174,2024-08-15 00:00:00,116.2,15.0,75.47610621193023,254.8,682.7,27.9,7.6,arenoso_argiloso,urbano,alta,1,inundação,0,BAIXO,8,inverno,Sul_Campos_Planalto
Z_0975_SUD,-22.54927,-41.03868,2023-04-02 00:00:00,318.3,21.6,54.5,1046.1,2149.3,22.4,6.5,organico,urbano,alta,0,vendaval,0,BAIXO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_0976_SUD,-21.5578,-39.39278,2024-08-09 00:00:00,334.1,17.3,49.87583079396336,449.6,95.6,18.6,28.2,organico,urbano,alta,0,deslizamento,0,BAIXO,8,inverno,Sudeste_Montanhoso_Litoraneo
Z_0977_SUD,-24.71328,-41.60656,2023-05-11 00:00:00,284.8,17.0,69.1,1571.8,2316.0,53.9,26.8,argiloso,floresta,baixa,0,deslizamento,0,BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_0978_SUD,-19.99477,-45.64822,2024-09-27 00:00:00,130.0,27.9,63.0,3686.7,1553.4,54.8,6.4,argiloso,rural,alta,0,vendaval,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0979_NOR,-5.07767,-55.73629,2023-03-16 00:00:00,403.8,35.7,84.0,3275.8,457.2,10.9,61.6,organico,area_umida,baixa,0,inundação,1,MÉDIO,3,outono,Norte_Amazonia
Z_0980_NOR,-3.51566,-56.6463,2024-02-13 00:00:00,382.8,29.9,98.6,4606.6,237.5,6.2,48.5,arenoso,rural,baixa,0,nenhum,0,MUITO BAIXO,2,verao,Norte_Amazonia
Z_0981_CEN,-12.83381,-51.51464,2023-08-03 00:00:00,14.1,32.0,59.44346987299318,28.1,753.3,3.4,3.1,argiloso,pastagem,media,0,nenhum,0,MUITO BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_0982_SUD,-23.00226,-47.38117,2023-09-21 00:00:00,149.9,31.7,83.2,886.7,1131.0,24.7,17.0,organico,urbano,alta,0,inundação,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_0983_NOR,-17.72462,-44.49926,2024-09-19 00:00:00,13.4,23.0,27.0,19.1,326.5,2.5,2.8,arenoso,rural,media,0,seca,0,BAIXO,9,primavera,Nordeste_Sertao
Z_0984_SUL,-25.50064,-51.60788,2023-04-11 00:00:00,233.0,31.2,44.2,1267.0,1656.6,22.1,4.9,organico,rural,media,0,seca,0,BAIXO,4,outono,Sul_Campos_Planalto
Z_0985_SUD,-24.19068,-41.30548,2023-06-14 00:00:00,127.4,18.5,43.02678313836353,4760.9,601.0,12.3,9.8,argiloso,pastagem,alta,0,nenhum,0,MUITO BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0986_SUL,-26.21189,-51.67405,2023-06-05 00:00:00,94.4,31.8,49.92938174156949,263.8,571.7,15.4,16.2,argiloso,urbano,media,1,nenhum,0,MUITO BAIXO,6,inverno,Sul_Campos_Planalto
Z_0987_NOR,-6.94291,-37.44797,2023-10-19 00:00:00,66.2,33.9,26.0,365.8,959.3,8.7,2.6,argiloso_seco,pastagem,media,0,incêndio,0,BAIXO,10,primavera,Nordeste_Sertao
Z_0988_NOR,2.19503,-71.95475,2023-10-22 00:00:00,408.9,35.0,75.8,2970.4,229.2,19.9,7.2,arenoso,floresta,baixa,0,vendaval,0,BAIXO,10,primavera,Norte_Amazonia
Z_0989_NOR,-2.83353,-50.88063,2023-06-25 00:00:00,377.1,26.6,79.3,2405.3,215.5,2.1,33.1,argiloso,area_umida,media,0,inundação,0,MÉDIO,6,inverno,Norte_Amazonia
Z_0990_SUD,-22.6645,-40.29652,2023-07-10 00:00:00,147.7,15.9,40.72262034067482,4899.7,506.5,7.6,12.4,argiloso,pastagem,media,1,nenhum,0,MUITO BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_0991_NOR,-8.75467,-58.94422,2023-05-17 00:00:00,377.4,29.6,88.4,4740.1,168.8,2.3,21.7,organico,area_umida,baixa,0,inundação,0,MÉDIO,5,outono,Norte_Amazonia
Z_0992_SUD,-23.96411,-48.44055,2024-06-28 00:00:00,137.7,31.8,51.53416895635826,80.5,422.1,40.6,17.8,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_0993_NOR,-7.16468,-38.64648,2023-03-12 00:00:00,47.0,28.4,63.7,449.3,619.5,18.3,18.3,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,3,outono,Nordeste_Sertao
Z_0994_NOR,-0.13997,-67.60967,2024-09-14 00:00:00,235.2,37.1,92.7,1749.4,369.0,8.2,33.5,argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,9,primavera,Norte_Amazonia
Z_0995_NOR,3.97263,-69.66501,2024-10-07 00:00:00,419.4,31.0,81.6,2971.7,213.9,13.2,75.8,arenoso,urbano,media,0,incêndio,0,BAIXO,10,primavera,Norte_Amazonia
Z_0996_NOR,-6.6557,-72.2058,2023-06-24 00:00:00,441.8,30.0,92.1,3824.1,216.5,8.0,65.2,argiloso,floresta,baixa,0,incêndio,0,BAIXO,6,inverno,Norte_Amazonia
Z_0997_CEN,-10.70578,-54.59811,2023-02-13 00:00:00,208.7,30.8,76.7,314.2,722.5,14.5,3.0,argiloso,floresta,baixa,0,inundação,1,MÉDIO,2,verao,CentroOeste_Cerrado_Pantanal
Z_0998_SUL,-27.94517,-57.57129,2024-07-25 00:00:00,153.1,26.9,16.553428885544648,2919.2,1165.8,39.4,2.8,arenoso_argiloso,floresta,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Sul_Campos_Planalto
Z_0999_NOR,-9.4609,-58.53474,2023-10-24 00:00:00,358.4,22.6,84.5,2708.9,278.6,14.6,3.5,argiloso,floresta,baixa,0,inundação,0,MÉDIO,10,primavera,Norte_Amazonia
Z_1000_SUD,-23.62868,-42.21869,2023-02-09 00:00:00,262.9,25.4,78.4,443.5,32.4,51.9,27.5,argiloso,rural,alta,0,deslizamento,0,BAIXO,2,verao,Sudeste_Montanhoso_Litoraneo
Z_1001_SUL,-31.68365,-55.15938,2024-11-04 00:00:00,97.1,26.1,83.8,2962.0,1303.6,14.5,8.0,organico,urbano,media,0,nenhum,0,MUITO BAIXO,11,primavera,Sul_Campos_Planalto
Z_1002_CEN,-5.90076,-60.4032,2024-08-24 00:00:00,12.3,24.8,11.809940868434357,303.6,994.8,8.3,17.7,argiloso,pastagem,alta,0,incêndio,0,BAIXO,8,inverno,CentroOeste_Cerrado_Pantanal
Z_1003_NOR,-11.83125,-43.6601,2024-07-05 00:00:00,27.9,22.8,33.265652872732616,351.5,145.3,14.2,7.2,rochoso,rural,baixa,0,nenhum,0,MUITO BAIXO,7,inverno,Nordeste_Sertao
Z_1004_SUL,-33.18006,-57.02963,2024-04-10 00:00:00,81.7,6.1,72.5,2972.8,1721.0,32.4,25.1,organico,urbano,alta,0,vendaval,0,BAIXO,4,outono,Sul_Campos_Planalto
Z_1005_SUD,-21.54842,-46.13886,2024-05-29 00:00:00,125.2,34.6,54.9,189.7,430.0,45.2,26.8,argiloso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,5,outono,Sudeste_Montanhoso_Litoraneo
Z_1006_NOR,-1.33786,-53.04842,2024-08-05 00:00:00,308.1,36.4,93.9,4670.8,48.6,3.4,17.7,arenoso,area_umida,baixa,1,inundação,0,MÉDIO,8,inverno,Norte_Amazonia
Z_1007_NOR,-8.2877,-40.27223,2024-07-06 00:00:00,2.6,37.9,19.70494915619067,110.8,429.7,11.5,7.7,rochoso,pastagem,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Nordeste_Sertao
Z_1008_SUL,-26.73545,-51.07185,2023-12-30 00:00:00,240.4,16.8,83.4,1076.4,530.3,10.7,27.9,organico,rural,baixa,0,vendaval,0,BAIXO,12,verao,Sul_Campos_Planalto
Z_1009_CEN,-18.88014,-50.57895,2023-02-02 00:00:00,86.0,33.5,35.1,202.2,993.8,23.3,29.2,arenoso,pastagem,alta,0,seca,0,BAIXO,2,verao,CentroOeste_Cerrado_Pantanal
Z_1010_SUD,-23.46718,-45.76534,2024-09-12 00:00:00,86.9,21.1,86.3,922.9,2212.3,40.0,17.0,rochoso,urbano,alta,0,nenhum,0,MUITO BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1011_NOR,-6.25065,-40.59626,2024-04-08 00:00:00,76.7,25.1,31.3,484.3,157.5,8.9,0.8,rochoso,pastagem,media,0,incêndio,0,BAIXO,4,outono,Nordeste_Sertao
Z_1012_SUL,-26.85254,-57.94788,2024-01-03 00:00:00,149.4,10.0,75.2,4729.2,521.8,25.3,29.2,arenoso_argiloso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_1013_NOR,-15.54981,-40.54615,2024-06-11 00:00:00,1.4,25.6,40.4237611606818,376.0,887.6,9.4,18.5,arenoso,pastagem,alta,0,seca,0,BAIXO,6,inverno,Nordeste_Sertao
Z_1014_CEN,-13.56347,-52.95309,2023-12-02 00:00:00,181.4,27.1,31.2,169.8,567.9,14.9,22.2,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,12,verao,CentroOeste_Cerrado_Pantanal
Z_1015_SUD,-19.11635,-39.04674,2023-11-12 00:00:00,236.2,18.3,92.8,1994.5,144.3,30.9,7.5,rochoso,rural,alta,1,nenhum,0,MUITO BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_1016_SUL,-24.17402,-52.17518,2024-01-12 00:00:00,92.2,27.6,44.8,2455.2,737.7,21.8,26.7,argiloso,rural,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Sul_Campos_Planalto
Z_1017_NOR,-6.43321,-39.16641,2024-07-24 00:00:00,22.7,30.7,15.629308390343716,343.5,646.1,19.1,19.6,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,7,inverno,Nordeste_Sertao
Z_1018_NOR,-2.45052,-55.72323,2024-01-11 00:00:00,156.3,26.6,87.8,4670.2,306.3,15.4,40.5,organico,area_umida,baixa,0,nenhum,0,MUITO BAIXO,1,verao,Norte_Amazonia
Z_1019_SUL,-26.24968,-52.87237,2023-11-29 00:00:00,89.8,22.5,83.9,1503.5,1631.8,17.7,21.8,argiloso,pastagem,baixa,1,nenhum,0,MUITO BAIXO,11,primavera,Sul_Campos_Planalto
Z_1020_SUL,-24.22345,-54.65573,2024-01-22 00:00:00,206.8,31.7,76.7,2375.8,1171.8,26.1,13.9,arenoso_argiloso,rural,alta,0,vendaval,0,BAIXO,1,verao,Sul_Campos_Planalto
Z_1021_NOR,3.24036,-56.40403,2024-09-18 00:00:00,380.5,24.7,89.7,1015.4,59.5,9.7,62.7,arenoso,urbano,alta,0,inundação,0,MÉDIO,9,primavera,Norte_Amazonia
Z_1022_SUD,-19.17089,-39.92338,2023-09-10 00:00:00,117.5,32.1,90.4,4922.4,1960.8,28.5,9.4,argiloso,rural,alta,0,deslizamento,0,BAIXO,9,primavera,Sudeste_Montanhoso_Litoraneo
Z_1023_NOR,-1.74825,-65.08247,2024-08-18 00:00:00,271.0,31.0,88.8,3599.4,139.2,1.9,49.7,organico,rural,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Norte_Amazonia
Z_1024_SUD,-24.03172,-46.69711,2024-03-01 00:00:00,127.1,19.5,75.4,3857.3,1157.8,42.3,27.6,organico,pastagem,media,0,nenhum,0,MUITO BAIXO,3,outono,Sudeste_Montanhoso_Litoraneo
Z_1025_NOR,-8.99394,-42.72591,2023-10-28 00:00:00,48.2,40.6,65.1,358.1,970.3,3.8,18.4,argiloso_seco,rural,baixa,0,nenhum,0,MUITO BAIXO,10,primavera,Nordeste_Sertao
Z_1026_NOR,-6.92058,-42.59051,2023-03-11 00:00:00,88.8,32.6,35.9,496.4,994.4,0.3,13.2,argiloso_seco,pastagem,baixa,0,seca,0,BAIXO,3,outono,Nordeste_Sertao
Z_1027_SUD,-19.21477,-44.01603,2023-07-15 00:00:00,153.3,18.9,38.266399311239894,4670.4,300.5,38.9,11.2,rochoso,rural,baixa,0,vendaval,0,BAIXO,7,inverno,Sudeste_Montanhoso_Litoraneo
Z_1028_SUD,-21.23284,-48.48697,2024-06-01 00:00:00,316.7,19.4,57.73599473054616,3348.3,1300.3,14.2,15.6,argiloso,urbano,alta,1,nenhum,0,MUITO BAIXO,6,inverno,Sudeste_Montanhoso_Litoraneo
Z_1029_CEN,-20.98514,-59.68995,2023-10-03 00:00:00,137.0,31.0,48.6,215.0,390.0,12.1,7.1,arenoso,pastagem,media,1,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1030_NOR,-11.37257,-38.01988,2023-08-08 00:00:00,14.2,27.7,39.69096936359456,213.4,529.0,29.3,17.3,argiloso_seco,pastagem,alta,0,seca,0,BAIXO,8,inverno,Nordeste_Sertao
Z_1031_NOR,4.78217,-52.71208,2024-06-03 00:00:00,178.8,22.8,98.8,1844.3,153.6,8.6,36.2,argiloso,floresta,media,0,incêndio,0,BAIXO,6,inverno,Norte_Amazonia
Z_1032_SUD,-23.12529,-39.32979,2024-04-17 00:00:00,220.0,34.6,78.1,4968.7,24.8,10.4,22.6,argiloso,urbano,alta,0,inundação,1,MÉDIO,4,outono,Sudeste_Montanhoso_Litoraneo
Z_1033_NOR,-11.07525,-43.82982,2023-01-22 00:00:00,86.5,36.3,28.3,150.6,522.3,4.6,19.3,arenoso,pastagem,media,0,nenhum,0,MUITO BAIXO,1,verao,Nordeste_Sertao
Z_1034_SUL,-23.96056,-51.58335,2024-10-15 00:00:00,234.2,7.3,42.6,2557.3,245.8,31.3,20.4,argiloso,floresta,baixa,0,deslizamento,0,MÉDIO,10,primavera,Sul_Campos_Planalto
Z_1035_NOR,-4.94131,-48.77286,2024-08-13 00:00:00,241.2,36.9,76.9,4398.0,49.3,15.8,55.6,arenoso,rural,baixa,0,vendaval,1,MÉDIO,8,inverno,Norte_Amazonia
Z_1036_CEN,-20.57445,-55.32699,2023-07-29 00:00:00,31.2,35.5,55.74889039537797,283.8,492.0,12.1,29.6,latossolo,area_umida,media,0,seca,0,BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_1037_CEN,-15.59733,-52.51692,2024-07-30 00:00:00,14.8,19.4,53.186885019001195,113.4,665.5,5.1,4.6,argiloso,floresta,baixa,0,incêndio,0,BAIXO,7,inverno,CentroOeste_Cerrado_Pantanal
Z_1038_NOR,-6.57438,-37.97938,2023-01-10 00:00:00,13.3,28.2,35.7,422.1,836.6,25.7,11.0,rochoso,rural,alta,0,seca,0,BAIXO,1,verao,Nordeste_Sertao
Z_1039_NOR,-6.67533,-39.42531,2023-02-09 00:00:00,7.8,25.6,26.3,171.5,318.4,3.8,6.6,rochoso,pastagem,alta,0,incêndio,0,BAIXO,2,verao,Nordeste_Sertao
Z_1040_NOR,-12.56178,-44.09517,2024-01-05 00:00:00,75.0,25.4,45.1,350.1,610.5,0.4,26.9,argiloso_seco,rural,baixa,1,seca,0,BAIXO,1,verao,Nordeste_Sertao
Z_1041_NOR,-8.6459,-41.85611,2024-08-15 00:00:00,5.1,28.1,16.51975048594536,226.9,825.7,0.5,28.0,rochoso,pastagem,baixa,0,nenhum,0,MUITO BAIXO,8,inverno,Nordeste_Sertao
Z_1042_NOR,-9.1571,-51.88161,2023-09-08 00:00:00,197.6,34.4,80.6,4124.0,345.2,15.4,59.3,argiloso,urbano,alta,0,inundação,0,BAIXO,9,primavera,Norte_Amazonia
Z_1043_SUD,-20.70188,-39.95861,2023-10-20 00:00:00,252.9,27.1,61.0,1749.5,1975.6,35.3,3.6,organico,pastagem,baixa,0,deslizamento,0,BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
Z_1044_CEN,-8.66137,-47.86865,2024-10-01 00:00:00,84.1,20.6,35.2,409.7,660.8,5.5,16.0,arenoso,area_umida,media,0,nenhum,0,MUITO BAIXO,10,primavera,CentroOeste_Cerrado_Pantanal
Z_1045_NOR,-9.38512,-71.04657,2024-11-29 00:00:00,351.4,32.0,97.3,1756.0,50.9,11.8,21.5,arenoso,area_umida,baixa,0,inundação,0,MÉDIO,11,primavera,Norte_Amazonia
Z_1046_NOR,-10.13174,-42.22178,2023-05-28 00:00:00,81.8,28.6,23.5,279.5,399.8,5.2,7.5,arenoso,rural,alta,0,nenhum,0,MUITO BAIXO,5,outono,Nordeste_Sertao
Z_1047_SUL,-24.44204,-50.92505,2024-05-18 00:00:00,108.7,17.7,65.0,3830.9,1568.7,13.0,18.2,argiloso,rural,baixa,0,vendaval,0,BAIXO,5,outono,Sul_Campos_Planalto
Z_1048_NOR,3.89594,-73.23416,2023-12-01 00:00:00,250.6,29.6,88.4,723.5,175.4,16.2,63.3,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,12,verao,Norte_Amazonia
Z_1049_NOR,1.93095,-71.08544,2023-04-11 00:00:00,217.1,33.0,76.8,1818.5,448.6,17.2,30.5,argiloso,area_umida,media,1,incêndio,0,BAIXO,4,outono,Norte_Amazonia
Z_1050_NOR,4.69773,-58.50987,2024-05-02 00:00:00,279.7,32.5,97.9,3672.0,343.2,13.0,37.8,arenoso,urbano,alta,0,inundação,0,BAIXO,5,outono,Norte_Amazonia
Z_1051_SUL,-33.72642,-48.27931,2023-05-20 00:00:00,75.3,8.9,83.6,1891.2,1.1,22.3,21.3,organico,floresta,baixa,0,nenhum,0,MUITO BAIXO,5,outono,Sul_Campos_Planalto
Z_1052_SUD,-21.73056,-48.17428,2023-11-10 00:00:00,80.4,31.6,93.7,3148.2,1032.6,50.9,22.5,organico,rural,baixa,0,vendaval,0,BAIXO,11,primavera,Sudeste_Montanhoso_Litoraneo
Z_1053_SUD,-24.21832,-49.76714,2024-10-13 00:00:00,113.4,28.6,80.5,1096.5,758.1,43.2,14.2,organico,pastagem,alta,0,inundação,0,BAIXO,10,primavera,Sudeste_Montanhoso_Litoraneo
